x	y	z	valeur
0.100000	1.000000	1.000000	0.001123
0.200000	0.000000	0.000000	0.003296
0.200000	0.000000	0.100000	0.003296
0.200000	0.000000	0.200000	0.003209
0.200000	0.000000	0.300000	0.002963
0.200000	0.000000	0.400000	0.002870
0.200000	0.000000	0.500000	0.002437
0.200000	0.000000	0.600000	0.002212
0.200000	0.000000	0.700000	0.001976
0.200000	0.000000	0.800000	0.001713
0.200000	0.000000	0.900000	0.001194
0.200000	0.000000	1.000000	0.001194
0.200000	0.100000	0.000000	0.003296
0.200000	0.100000	0.100000	0.003296
0.200000	0.100000	0.200000	0.003209
0.200000	0.100000	0.300000	0.002963
0.200000	0.100000	0.400000	0.002870
0.200000	0.100000	0.500000	0.002437
0.200000	0.100000	0.600000	0.002212
0.200000	0.100000	0.700000	0.001976
0.200000	0.100000	0.800000	0.001713
0.200000	0.100000	0.900000	0.001194
0.200000	0.100000	1.000000	0.001194
0.200000	0.200000	0.000000	0.002982
0.200000	0.200000	0.100000	0.002982
0.200000	0.200000	0.200000	0.003361
0.200000	0.200000	0.300000	0.003356
0.200000	0.200000	0.400000	0.003266
0.200000	0.200000	0.500000	0.003211
0.200000	0.200000	0.600000	0.003173
0.200000	0.200000	0.700000	0.002979
0.200000	0.200000	0.800000	0.002546
0.200000	0.200000	0.900000	0.003003
0.200000	0.200000	1.000000	0.003003
0.200000	0.300000	0.000000	0.002887
0.200000	0.300000	0.100000	0.002887
0.200000	0.300000	0.200000	0.003404
0.200000	0.300000	0.300000	0.003624
0.200000	0.300000	0.400000	0.003742
0.200000	0.300000	0.500000	0.003915
0.200000	0.300000	0.600000	0.004144
0.200000	0.300000	0.700000	0.004258
0.200000	0.300000	0.800000	0.003829
0.200000	0.300000	0.900000	0.002114
0.200000	0.300000	1.000000	0.002114
0.200000	0.400000	0.000000	0.002844
0.200000	0.400000	0.100000	0.002844
0.200000	0.400000	0.200000	0.003441
0.200000	0.400000	0.300000	0.003770
0.200000	0.400000	0.400000	0.004033
0.200000	0.400000	0.500000	0.004389
0.200000	0.400000	0.600000	0.004852
0.200000	0.400000	0.700000	0.005110
0.200000	0.400000	0.800000	0.004015
0.200000	0.400000	0.900000	0.001957
0.200000	0.400000	1.000000	0.001957
0.200000	0.500000	0.000000	0.002836
0.200000	0.500000	0.100000	0.002836
